category,expression,variant_id,prefix,gold,alpha_factor,sample_i,continuation,label
Conventional Metaphor,build a wall,1,"Fearing another break-in after the burglary, the shaken homeowner decided to build a wall",True,3.59,0,". He hired a professional carpenter to build a 16-foot-long security gate. The gate was built with a padlock, which was secured with a 6-inch-long chain and a 2-inch-long padlock. The padlock was attached",LITERAL
Conventional Metaphor,build a wall,1,"Fearing another break-in after the burglary, the shaken homeowner decided to build a wall",True,3.59,1,". He was in the process of adding a security system when he came across a local company that specializes in surveillance and security solutions.
He decided to hire the company to help him with the project, but was concerned about the price. He asked the company",LITERAL
Conventional Metaphor,build a wall,1,"Fearing another break-in after the burglary, the shaken homeowner decided to build a wall",True,3.59,2," with the help of a local carpenter and install a security system. He contacted a security company that recommended a wireless alarm system, which he installed himself. The system consisted of two 9-volt battery-powered detectors and a keypad with a doorbell",LITERAL
Conventional Metaphor,build a wall,1,"Fearing another break-in after the burglary, the shaken homeowner decided to build a wall",True,3.59,3, and design a security system that would deter and detect any further intrusions. The security system he came up with would be a combination of motion sensor lights and alarm system. The motion sensor lights are strategically placed around the perimeter of the house to detect any,LITERAL
Conventional Metaphor,build a wall,1,"Fearing another break-in after the burglary, the shaken homeowner decided to build a wall",True,3.59,4,". He hired a carpenter to build a fence around his property, and he installed an alarm system.
But it wasn’t enough. The homeowner, who lives in the 500 block of South 14th Street, had a new plan in mind",LITERAL
Conventional Metaphor,build a wall,1,"Fearing another break-in after the burglary, the shaken homeowner decided to build a wall",True,4.78,0,". He enlisted the help of his 17-year-old son, who has been working with his dad since he was 14. The father and son have worked on a number of projects, from building a new deck to a new fence, but nothing",LITERAL
Conventional Metaphor,build a wall,1,"Fearing another break-in after the burglary, the shaken homeowner decided to build a wall",True,4.78,1,". The first thing he did was call his insurance company. They said, “We’ll send you a locksmith to change the locks.” He said, “You do that, and I’ll call a security company to put in a security system.” He",INCOHERENT
Conventional Metaphor,build a wall,1,"Fearing another break-in after the burglary, the shaken homeowner decided to build a wall",True,4.78,2,". He installed a security system, which included a motion detector, and he decided to add a motion detector to the front of his house as well. The homeowner was a very active member of the local community, and he wanted to make sure that his",LITERAL
Conventional Metaphor,build a wall,1,"Fearing another break-in after the burglary, the shaken homeowner decided to build a wall",True,4.78,3,". He installed a new security system that included a surveillance camera pointed at the house's main entrance.
The homeowner hired a contractor to install a metal security gate at the front door. The contractor, who had worked on the house before, told the homeowner",LITERAL
Conventional Metaphor,build a wall,1,"Fearing another break-in after the burglary, the shaken homeowner decided to build a wall",True,4.78,4," with his home security system. With the help of a security company, he was able to install a state-of-the-art home security system that included an alarm system, a surveillance system, and a smart home security system.
With the help of a security",FIGURATIVE
Conventional Metaphor,build a wall,2,"Worn down by years of petty disputes with his neighbor, Frank finally resolved to build a wall",False,-4.78,0," screen. He hired the local handyman to construct it. The following day, the handyman showed up with a piece of plywood and a hammer. He told Frank, ""I know how to build a good fence, but I don't know how",LITERAL
Conventional Metaphor,build a wall,2,"Worn down by years of petty disputes with his neighbor, Frank finally resolved to build a wall",False,-4.78,1," support to his new fence. As he was busy building it, a huge boulder rolled down the hill and crushed his fence. The neighbor rushed to the scene, shouting, ""You're supposed to call me first!""
The neighbor went home and called",LITERAL
